year,month,day,site,station,gradient,wind.mean,wind.direct,wind.max,temp.mean,temp.min,temp.max,humidity.mean,humidity.min,humidity.max,precipitation,dewpoint,pressure
2016,1,15,PanocheHills,PanocheHills_Madera,1,4,,12,12.3,7.8,16.7,81,61,100,0,7.8,30.11
2016,1,16,PanocheHills,PanocheHills_Madera,1,4,,10,13.3,9.4,17.2,50,0,100,0.38,8.3,30.22
2016,1,17,PanocheHills,PanocheHills_Madera,1,7,,14,11.2,6.7,15.6,50,0,99,0.23,8.3,30.16
2016,1,18,PanocheHills,PanocheHills_Madera,1,5,,15,14.5,11.1,17.8,50,0,100,0.94,11.1,30.16
2016,1,19,PanocheHills,PanocheHills_Madera,1,10,,24,12.2,10,14.4,50,0,100,1.98,10.6,30.13
2016,1,20,PanocheHills,PanocheHills_Madera,1,3,,8,11.4,7.8,15,50,0,100,0,10,30.25
2016,1,21,PanocheHills,PanocheHills_Madera,1,6,,15,11.4,9.4,13.3,46,0,92,0,8.3,30.2
2016,1,22,PanocheHills,PanocheHills_Madera,1,10,,20,10.9,8.9,12.8,84,75,92,1.04,7.8,30.06
2016,1,23,PanocheHills,PanocheHills_Madera,1,8,,21,11.2,6.7,15.6,71,53,89,0,8.9,30.07
2016,1,24,PanocheHills,PanocheHills_Madera,1,5,,12,8.9,3.9,13.9,72,56,87,0,6.1,30.2
2016,1,25,PanocheHills,PanocheHills_Madera,1,2,,9,8.1,2.8,13.3,77,65,89,0,6.1,30.26
2016,1,26,PanocheHills,PanocheHills_Madera,1,2,,8,10.3,4.4,16.1,70,51,89,0,6.7,30.33
2016,1,27,PanocheHills,PanocheHills_Madera,1,1,,8,9.5,5,13.9,78,66,90,0,6.1,30.33
2016,1,28,PanocheHills,PanocheHills_Madera,1,3,,8,8.4,2.8,13.9,83,72,93,0.03,6.1,30.29
2016,1,29,PanocheHills,PanocheHills_Madera,1,4,,10,12,7.2,16.7,76,61,90,0,8.3,30.19
2016,1,30,PanocheHills,PanocheHills_Madera,1,5,,15,11.1,8.9,13.3,76,61,90,0.15,9.4,30.03
2016,1,31,PanocheHills,PanocheHills_Madera,1,10,,22,8.7,5.6,11.7,71,52,89,1.75,5.6,29.79
2016,2,1,PanocheHills,PanocheHills_Madera,1,9,,21,6.7,1.7,11.7,53,32,74,0,-1.1,30.11
2016,2,2,PanocheHills,PanocheHills_Madera,1,4,,10,5,-1.1,11.1,66,44,87,0,1.1,30.29
2016,2,3,PanocheHills,PanocheHills_Madera,1,2,,10,6.1,-0.6,12.8,70,49,90,0,1.7,30.4
2016,2,4,PanocheHills,PanocheHills_Madera,1,3,,13,7.2,1.1,13.3,70,50,89,0,3.9,30.43
2016,2,5,PanocheHills,PanocheHills_Madera,1,2,,8,8.1,0,16.1,68,44,91,0,4.4,30.42
2016,2,6,PanocheHills,PanocheHills_Madera,1,2,,7,9.7,2.2,17.2,69,49,89,0,4.4,30.4
2016,2,7,PanocheHills,PanocheHills_Madera,1,2,,7,10.8,3.3,18.3,64,42,85,0,7.2,30.28
2016,2,8,PanocheHills,PanocheHills_Madera,1,2,,8,12,3.9,20,66,42,89,0,8.3,30.24
2016,2,9,PanocheHills,PanocheHills_Madera,1,3,,9,12.8,3.9,21.7,67,42.1,91.5,0,7.8,30.21
2016,2,10,PanocheHills,PanocheHills_Madera,1,3,,9,13.4,5,21.7,68,45,91,0,8.9,30.21
2016,2,11,PanocheHills,PanocheHills_Madera,1,3,,10,13.7,5.6,21.7,65,41.9,87.6,0,8.9,30.17
2016,2,12,PanocheHills,PanocheHills_Madera,1,3,,10,13.4,6.1,20.6,68,46,89,0,7.8,30.19
2016,2,13,PanocheHills,PanocheHills_Madera,1,3,,13,14.5,7.2,21.7,65,39,90,0,8.9,30.23
2016,2,14,PanocheHills,PanocheHills_Madera,1,1,,6,13.6,6.1,21.1,64,44,84,0,8.3,30.23
2016,2,15,PanocheHills,PanocheHills_Madera,1,2,,8,13.9,6.7,21.1,67,46,87,0,9.4,30.16
2016,2,16,PanocheHills,PanocheHills_Madera,1,5,,10,14.5,5.6,23.3,64,38,89,0,9.4,29.98
2016,2,17,PanocheHills,PanocheHills_Madera,1,13,,28,15.6,10,21.1,55,29,80,0.23,9.4,29.7
2016,2,18,PanocheHills,PanocheHills_Madera,1,5,,16,11.2,5.6,16.7,65,43,86,0.15,6.7,29.98
2016,2,19,PanocheHills,PanocheHills_Madera,1,4,,9,11.1,3.9,18.3,64,39,89,0,5.6,30.15
2016,2,20,PanocheHills,PanocheHills_Madera,1,5,,12,10.9,6.1,15.6,71,54,88,0,7.8,30.21
2016,2,21,PanocheHills,PanocheHills_Madera,1,3,,12,10.9,3.9,17.8,69,46,91,0,7.2,30.24
2016,2,22,PanocheHills,PanocheHills_Madera,1,4,,12,12,5,18.9,64,38,89,0,6.7,30.19
2016,2,23,PanocheHills,PanocheHills_Madera,1,3,,9,12,3.9,20,52,27,76,0,7.2,30.07
2016,2,24,PanocheHills,PanocheHills_Madera,1,4,,10,12.8,5,20.6,60,41.7,77.5,0,8.3,30.12
2016,2,25,PanocheHills,PanocheHills_Madera,1,2,,9,13.4,5.6,21.1,65,45,85,0,7.8,30.12
2016,2,26,PanocheHills,PanocheHills_Madera,1,4,,12,15.3,6.7,23.9,62,37,86,0,8.9,30.11
2016,2,27,PanocheHills,PanocheHills_Madera,1,5,,12,15.6,10,21.1,60,31,89,0,10.6,30.16
2016,2,28,PanocheHills,PanocheHills_Madera,1,3,,13,13.1,6.7,19.4,59,35,83,0,8.3,30.17
2016,2,29,PanocheHills,PanocheHills_Madera,1,2,,8,14.5,6.7,22.2,60,35,85,0,8.3,30.16
2016,3,1,PanocheHills,PanocheHills_Madera,1,4,,13,15.9,6.7,25,47,21,73,0,10.6,30.12
2016,3,2,PanocheHills,PanocheHills_Madera,1,4,,13,15.3,6.1,24.4,57,34,80,0,8.9,30.09
2016,3,3,PanocheHills,PanocheHills_Madera,1,7,,20,15,8.9,21.1,68,46,90,0.15,11.1,30.08
2016,3,4,PanocheHills,PanocheHills_Madera,1,5,,18,15.6,10,21.1,73,53,92,0.89,12.8,30.01
2016,3,5,PanocheHills,PanocheHills_Madera,1,14,,31,14.8,11.7,17.8,79,65,92,0.94,13.9,29.92
2016,3,6,PanocheHills,PanocheHills_Madera,1,6,,24,12.8,8.3,17.2,67,48,85,0.08,9.4,29.91
2016,3,7,PanocheHills,PanocheHills_Madera,1,8,,22,8.6,5,12.2,76,65,87,0.36,6.7,29.83
2016,3,8,PanocheHills,PanocheHills_Madera,1,3,,9,9.5,2.2,16.7,68,47,89,0,7.2,30.09
2016,3,9,PanocheHills,PanocheHills_Madera,1,4,,12,13.1,6.1,20,68,48,87,0,8.9,30.11
2016,3,10,PanocheHills,PanocheHills_Madera,1,6,,15,15.3,8.9,21.7,70,51,89,0,11.7,30.01
2016,3,11,PanocheHills,PanocheHills_Madera,1,9,,23,13.1,10.6,15.6,57,32,82,0.15,9.4,29.88
2016,3,12,PanocheHills,PanocheHills_Madera,1,4,,10,11.4,6.1,16.7,66,45,86,0,8.3,30.17
2016,3,13,PanocheHills,PanocheHills_Madera,1,9,,15,11.7,8.9,14.4,85,78,91,1.14,11.1,30.11
2016,3,14,PanocheHills,PanocheHills_Madera,1,10,,21,12,7.2,16.7,72,51,92,0.05,9.4,30.17
2016,3,15,PanocheHills,PanocheHills_Madera,1,5,,13,11.1,4.4,17.8,66,42,89,0,7.2,30.2
2016,3,16,PanocheHills,PanocheHills_Madera,1,2,,7,12.8,5.6,20,58,42,74,0,7.8,30.08
2016,3,17,PanocheHills,PanocheHills_Madera,1,2,,7,14.2,6.1,22.2,65,42,87,0,9.4,29.96
2016,3,18,PanocheHills,PanocheHills_Madera,1,4,,9,15.6,7.8,23.3,65,42,88,0,11.7,29.95
2016,3,19,PanocheHills,PanocheHills_Madera,1,3,,8,16.1,8.9,23.3,63,37,88,0,10.6,30
2016,3,20,PanocheHills,PanocheHills_Madera,1,5,,14,16.4,9.4,23.3,61,36,86,0,11.7,30.04
2016,3,21,PanocheHills,PanocheHills_Madera,1,6,,18,15.3,10,20.6,59,32,86,0,10,30.09
2016,3,22,PanocheHills,PanocheHills_Madera,1,10,,24,12.3,6.7,17.8,60,37,83,0,5.6,30.17
2016,3,23,PanocheHills,PanocheHills_Madera,1,3,,10,13.3,8.3,18.3,54,32,75,0,6.7,30.26
2016,3,24,PanocheHills,PanocheHills_Madera,1,4,,14,13.3,4.4,22.2,57,37,77,0,7.8,30.19
2016,3,25,PanocheHills,PanocheHills_Madera,1,6,,18,15,7.2,22.8,60,34,85,0,8.3,30.02
2016,3,26,PanocheHills,PanocheHills_Madera,1,5,,10,14.8,6.7,22.8,50,21,78,0,8.9,29.95
2016,3,27,PanocheHills,PanocheHills_Madera,1,5,,13,15.9,7.8,23.9,53,27,78,0,9.4,30
2016,3,28,PanocheHills,PanocheHills_Madera,1,11,,23,11.2,6.7,15.6,53,32,73,0.1,3.3,29.89
2016,3,29,PanocheHills,PanocheHills_Madera,1,5,,14,10.6,3.3,17.8,53,30,76,0,2.8,29.88
2016,3,30,PanocheHills,PanocheHills_Madera,1,4,,14,11.7,3.3,20,49,27,70,0,5,29.97
2016,3,31,PanocheHills,PanocheHills_Madera,1,5,,12,13.6,5,22.2,54,34,73,0,7.8,30.08
2016,4,1,PanocheHills,Cuyama,1,3,,8,13.6,4.4,22.8,49,27,70,0,7.8,30.13
2015,11,1,Cuyama,Cuyama,2,3,,15,18.6,7.2,30,42,12,72,0,8.9,30.05
2015,11,2,Cuyama,Cuyama,2,3,,15,11.7,4.4,18.9,77,60,94,0.28,10.6,29.88
2015,11,3,Cuyama,Cuyama,2,4,,17,8.1,2.2,13.9,80,63,97,0.03,6.7,29.88
2015,11,4,Cuyama,Cuyama,2,3,,18,6.9,-0.6,14.4,68,39,97,0.03,2.8,30
2015,11,5,Cuyama,Cuyama,2,3,,15,8.4,-1.1,17.8,58,24,91,0,1.1,30.18
2015,11,6,Cuyama,Cuyama,2,4,,14,8.1,-0.6,16.7,64,37,90,0,0.6,30.15
2015,11,7,Cuyama,Cuyama,2,4,,16,11.1,-1.1,23.3,56,19,92,0,-1.7,30.07
2015,11,8,Cuyama,Cuyama,2,3,,16,12,1.1,22.8,51,17,84,0,3.3,30
2015,11,9,Cuyama,Cuyama,2,2,,17,9.8,3.9,15.6,70,43,96,0.1,7.8,30.02
2015,11,10,Cuyama,Cuyama,2,5,,17,6.4,1.1,11.7,74,52,96,0,3.3,30.15
2015,11,11,Cuyama,Cuyama,2,4,,15,7,-1.1,15,67,42,92,0,0,30.25
2015,11,12,Cuyama,Cuyama,2,2,,12,5.8,-2.8,14.4,71,50,91,0,-2.8,30.08
2015,11,13,Cuyama,Cuyama,2,3,,15,10.6,-2.2,23.3,54,16,92,0,-4.4,30
2015,11,14,Cuyama,Cuyama,2,2,,12,12.8,1.1,24.4,43,11,75,0,-1.7,29.93
2015,11,15,Cuyama,Cuyama,2,6,,22,5.6,-1.1,12.2,73,54,91,0.38,3.9,29.95
2015,11,16,Cuyama,Cuyama,2,10,,23,4.2,-1.7,10,63,40,86,0,-2.2,30.1
2015,11,17,Cuyama,Cuyama,2,6,,16,6.7,-3.3,16.7,59,27,90,0,-2.2,30.19
2015,11,18,Cuyama,Cuyama,2,4,,21,9.2,-0.6,18.9,60,31,88,0,1.1,30.06
2015,11,19,Cuyama,Cuyama,2,3,,14,10.3,0.6,20,61,31,90,0,3.3,30.01
2015,11,20,Cuyama,Cuyama,2,2,,9,12,1.7,22.2,54,27,81,0,3.3,29.97
2015,11,21,Cuyama,Cuyama,2,3,,14,15.3,2.2,28.3,49,14,83,0,1.1,29.99
2015,11,22,Cuyama,Cuyama,2,2,,10,14.5,2.8,26.1,44,14,73,0,-0.6,29.96
2015,11,23,Cuyama,Cuyama,2,3,,13,13.9,2.2,25.6,41,12,70,0,2.8,29.93
2015,11,24,Cuyama,Cuyama,2,3,,12,7.8,-1.1,16.7,68,41,95,0.03,7.2,29.95
2015,11,25,Cuyama,Cuyama,2,6,,17,5,-1.1,11.1,69,43,95,0.03,2.8,29.93
2015,11,26,Cuyama,Cuyama,2,4,,15,2.5,-2.8,7.8,78,65,90,0,0,29.99
2015,11,27,Cuyama,Cuyama,2,2,,15,3.4,-3.3,10,68,48,88,0,0.6,30.03
2015,11,28,Cuyama,Cuyama,2,4,,15,4.5,-3.9,12.8,60,31,88,0,-1.1,30.06
2015,11,29,Cuyama,Cuyama,2,3,,12,5,-5,15,56,23,88,0,-1.7,30.13
2015,11,30,Cuyama,Cuyama,2,3,,15,5.8,-5.6,17.2,48,18,78,0,-2.8,30.15
2015,12,1,Cuyama,Cuyama,2,2,,13,8.1,-1.7,17.8,47,20,73,0,-1.7,30.13
2015,12,2,Cuyama,Cuyama,2,2,,9,10,-2.2,22.2,43,13,73,0,-1.1,30.13
2015,12,3,Cuyama,Cuyama,2,2,,14,11.7,1.1,22.2,46,16,76,0,2.2,30.08
2015,12,4,Cuyama,Cuyama,2,3,,15,7,0.6,13.3,74,57,90,0,3.3,30.13
2015,12,5,Cuyama,Cuyama,2,1,,7,8.1,-2.8,18.9,58,25,91,0,-2.2,30.23
2015,12,6,Cuyama,Cuyama,2,3,,13,11.4,0.6,22.2,36,12,59,0,0,30.26
2015,12,7,Cuyama,Cuyama,2,3,,13,10.9,1.7,20,37,17,57,0,1.7,30.17
2015,12,8,Cuyama,Cuyama,2,3,,12,13.1,2.2,23.9,51,28,74,0,5.6,30.1
2015,12,9,Cuyama,Cuyama,2,2,,12,11.7,2.2,21.1,53,29,76,0,6.1,30.06
2015,12,10,Cuyama,Cuyama,2,3,,15,9.5,0,18.9,73,51,95,0,10,30
2015,12,11,Cuyama,Cuyama,2,4,,17,5.9,1.1,10.6,77,58,96,0.33,5.6,29.91
2015,12,12,Cuyama,Cuyama,2,9,,18,5,-0.6,10.6,79,60,97,0,1.1,30.06
2015,12,13,Cuyama,Cuyama,2,4,,13,7.3,-1.1,15.6,71,48,93,0.23,3.3,30.07
2015,12,14,Cuyama,Cuyama,2,6,,16,3.4,-1.1,7.8,75,60,89,0,-0.6,30.04
2015,12,15,Cuyama,Cuyama,2,5,,13,2.2,-3.9,8.3,70,48,91,0,-3.9,30.07
2015,12,16,Cuyama,Cuyama,2,2,,10,3.1,-6.1,12.2,60,29,90,0,-3.3,30.18
2015,12,17,Cuyama,Cuyama,2,2,,10,7,-2.8,16.7,55,25,85,0,-0.6,30.18
2015,12,18,Cuyama,Cuyama,2,2,,9,7.8,-2.2,17.8,60,30,90,0,1.7,30.07
2015,12,19,Cuyama,Cuyama,2,4,,8,3.4,-3.3,10,78,60,96,0.46,5,30
2015,12,20,Cuyama,Cuyama,2,5,,14,5,0,10,83,69,97,0,2.2,30.18
2015,12,21,Cuyama,Cuyama,2,3,,8,6.9,-0.6,14.4,82,68,96,0,6.1,30.15
2015,12,22,Cuyama,Cuyama,2,5,,21,12,8.3,15.6,88,78,98,0.2,11.7,29.9
2015,12,23,Cuyama,Cuyama,2,12,,24,6.4,-1.7,14.4,58,39,76,0,2.8,29.87
2015,12,24,Cuyama,Cuyama,2,6,,17,6.7,-1.7,15,67,34,93,0,2.2,30
2015,12,25,Cuyama,Cuyama,2,8,,18,7.5,-1.7,16.7,62,38,87,0.13,0,30.15
2015,12,26,Cuyama,Cuyama,2,5,,13,7,-1.1,15,53,19,81,0,-2.8,30.29
2015,12,27,Cuyama,Cuyama,2,3,,14,7.5,0,15,62,17,93,0.18,-2.8,30.19
2015,12,28,Cuyama,Cuyama,2,5,,16,6.9,-0.6,14.4,72,44,93,0.23,0,29.97
2015,12,29,Cuyama,Cuyama,2,5,,12,7.5,0.6,14.4,65,29,93,0.15,-1.1,30.04
2015,12,30,Cuyama,Cuyama,2,2,,14,3.1,-5,11.1,61,33,89,0,-2.8,30.16
2015,12,31,Cuyama,Cuyama,2,3,,13,3.3,-5.6,12.2,62,38,85,0,-1.1,30.13
2016,1,1,Cuyama,Cuyama,2,1,,13,4.2,-5.6,13.9,55,23,87,0,-1.7,30.1
2016,1,2,Cuyama,Cuyama,2,3,,16,6.1,-1.7,13.9,55,28,81,0,-0.6,30.04
2016,1,3,Cuyama,Cuyama,2,10,,28,8.6,1.1,16.1,54,22,86,0,3.9,29.88
2016,1,4,Cuyama,Cuyama,2,7,,18,9.5,3.3,15.6,64,45,83,0,5.6,29.79
2016,1,5,Cuyama,Cuyama,2,9,,24,8.1,4.4,11.7,82,69,94,1.42,8.3,29.82
2016,1,6,Cuyama,Cuyama,2,6,,22,7.3,2.8,11.7,82,69,95,1.24,6.1,29.89
2016,1,7,Cuyama,Cuyama,2,5,,16,5.6,1.7,9.4,87,78,95,1.55,5.6,29.93
2016,1,8,Cuyama,Cuyama,2,4,,15,6.7,2.2,11.1,80,64,96,0.03,3.9,30.06
2016,1,9,Cuyama,Cuyama,2,3,,18,6.7,1.7,11.7,80,64,96,0,5.6,30.16
2016,1,10,Cuyama,Cuyama,2,2,,9,7,2.8,11.1,85,74,96,0,8.3,30.18
2016,1,11,Cuyama,Cuyama,2,2,,12,8.1,2.2,13.9,75,54,95,0,7.2,30.27
2016,1,12,Cuyama,Cuyama,2,4,,13,9.2,1.1,17.2,62,32,92,0,1.7,30.21
2016,1,13,Cuyama,Cuyama,2,6,,15,7.8,0.6,15,74,54,93,0,5.6,30.16
2016,1,14,Cuyama,Cuyama,2,3,,14,8.4,1.7,15,70,46,94,0,6.1,30.12
2016,1,15,Cuyama,Cuyama,2,3,,15,8.4,2.8,13.9,85,77,93,0,8.3,30.1
2016,1,16,Cuyama,Cuyama,2,3,,15,10.3,1.7,18.9,78,61,95,0,9.4,30.17
2016,1,17,Cuyama,Cuyama,2,3,,12,9.2,2.8,15.6,76,57,95,0,10,30.18
2016,1,18,Cuyama,Cuyama,2,3,,12,10.8,4.4,17.2,79,62,95,0,11.1,30.18
2016,1,19,Cuyama,Cuyama,2,2,,7,9.8,3.9,15.6,88,78,97,0.38,11.7,30.18
2016,1,20,Cuyama,Cuyama,2,1,,8,9.7,2.2,17.2,75,51,98,0,10,30.21
2016,1,21,Cuyama,Cuyama,2,4,,10,10,0.6,19.4,64,35,93,0,6.1,30.15
2016,1,22,Cuyama,Cuyama,2,1,,12,13.1,3.9,22.2,62,31,92,0,6.1,30.1
2016,1,23,Cuyama,Cuyama,2,6,,18,10.3,6.1,14.4,74,53,95,0,7.8,30.07
2016,1,24,Cuyama,Cuyama,2,5,,18,6.7,2.8,10.6,80,66,93,0,3.9,30.11
2016,1,25,Cuyama,Cuyama,2,2,,10,7,1.7,12.2,78,62,94,0,3.3,30.14
2016,1,26,Cuyama,Cuyama,2,2,,9,8.1,0,16.1,71,48,94,0,2.2,30.24
2016,1,27,Cuyama,Cuyama,2,3,,13,10,1.7,18.3,54,24,84,0,3.3,30.26
2016,1,28,Cuyama,Cuyama,2,3,,15,10,-0.6,20.6,52,19,85,0,3.3,30.18
2016,1,29,Cuyama,Cuyama,2,5,,20,11.4,2.2,20.6,63,37,89,0,7.2,30.11
2016,1,30,Cuyama,Cuyama,2,4,,10,10.6,3.3,17.8,63,37,89,0,10,30.03
2016,1,31,Cuyama,Cuyama,2,9,,28,7.5,2.2,12.8,85,73,97,1.55,5,29.81
2016,2,1,Cuyama,Cuyama,2,9,,18,3.4,-1.1,7.8,71,52,90,0,-2.8,30.09
2016,2,2,Cuyama,Cuyama,2,5,,16,4.2,-2.2,10.6,65,38,92,0,0.6,30.23
2016,2,3,Cuyama,Cuyama,2,4,,13,5.8,-1.7,13.3,69,45,92,0,2.2,30.33
2016,2,4,Cuyama,Cuyama,2,3,,9,6.7,-1.7,15,67,41,93,0,2.8,30.32
2016,2,5,Cuyama,Cuyama,2,2,,10,9.2,-1.1,19.4,58,23,93,0,1.1,30.33
2016,2,6,Cuyama,Cuyama,2,3,,9,8.9,-0.6,18.3,61,31,90,0,1.7,30.25
2016,2,7,Cuyama,Cuyama,2,2,,9,12.3,0.6,23.9,59,27,91,0,2.2,30.16
2016,2,8,Cuyama,Cuyama,2,2,,10,14.2,2.8,25.6,47,16,77,0,2.8,30.15
2016,2,9,Cuyama,Cuyama,2,3,,8,8.4,0.6,16.1,46,17.1,75.2,0,2.2,30.16
2016,2,10,Cuyama,Cuyama,2,3,,10,8.9,1.1,16.7,52,20,83,0,5,30.15
2016,2,11,Cuyama,Cuyama,2,2,,10,8.4,1.1,15.6,46,12.8,78.8,0,4.4,30.12
2016,2,12,Cuyama,Cuyama,2,1,,12,14.2,3.3,25,57,22,92,0.08,6.7,30.11
2016,2,13,Cuyama,Cuyama,2,2,,13,11.4,2.2,20.6,66,38,93,0.03,6.7,30.11
2016,2,14,Cuyama,Cuyama,2,4,,20,11.1,2.2,20,64,39,88,0,2.8,30.09
2016,2,15,Cuyama,Cuyama,2,3,,10,13.6,2.8,24.4,63,37,88,0,5,30
2016,2,16,Cuyama,Cuyama,2,3,,15,15,2.2,27.8,54,19,88,0.13,3.9,29.89
2016,2,17,Cuyama,Cuyama,2,9,,22,13.9,7.2,20.6,46,21,70,0,5.6,29.81
2016,2,18,Cuyama,Cuyama,2,7,,16,8.4,1.1,15.6,66,42,89,0.13,7.2,29.99
2016,2,19,Cuyama,Cuyama,2,3,,14,7.8,-1.1,16.7,67,40,93,0,5.6,30.12
2016,2,20,Cuyama,Cuyama,2,3,,12,9.5,3.3,15.6,67,45,89,0,6.1,30.12
2016,2,21,Cuyama,Cuyama,2,3,,13,9.2,-1.1,19.4,62,34,90,0,7.2,30.13
2016,2,22,Cuyama,Cuyama,2,4,,14,8.9,0,17.8,59,33,85,0,0.6,30.02
2016,2,23,Cuyama,Cuyama,2,4,,10,12.5,0.6,24.4,49,21.9,75.8,0,1.7,30.01
2016,2,24,Cuyama,Cuyama,2,2,,13,14.2,1.7,26.7,43,13,73.9,0,2.8,30.1
2016,2,25,Cuyama,Cuyama,2,2,,13,12.5,1.7,23.3,54,26,81,0,3.9,30.09
2016,2,26,Cuyama,Cuyama,2,2,,17,15,3.3,26.7,52,19,84,0,6.7,30.11
2016,2,27,Cuyama,Cuyama,2,3,,17,13.9,5.6,22.2,63,39,87,0,10,30.07
2016,2,28,Cuyama,Cuyama,2,2,,15,13.4,5.6,21.1,68,42,93,0,8.3,30.06
2016,2,29,Cuyama,Cuyama,2,3,,13,12.8,2.8,22.8,57,27,86,0,3.9,30.05
2016,3,1,Cuyama,Cuyama,2,5,,16,15.6,3.9,27.2,44,16,72,0,5,30.1
2016,3,2,Cuyama,Cuyama,2,3,,15,15.3,3.3,27.2,44,11,76,0,7.2,30.1
2016,3,3,Cuyama,Cuyama,2,2,,10,13.6,2.8,24.4,50,13,87,0,8.9,30.09
2016,3,4,Cuyama,Cuyama,2,4,,13,13.1,4.4,21.7,60,30,89,0,11.1,30.03
2016,3,5,Cuyama,Cuyama,2,4,,15,15,10.6,19.4,73,52,93,0.43,12.2,29.99
2016,3,6,Cuyama,Cuyama,2,8,,22,9.7,5,14.4,70,49,90,0.25,6.7,30.01
2016,3,7,Cuyama,Cuyama,2,8,,14,6.4,3.3,9.4,80,70,90,1.07,5.6,29.87
2016,3,8,Cuyama,Cuyama,2,9,,22,9.4,4.4,14.4,76,60,91,0,5.6,30.01
2016,3,9,Cuyama,Cuyama,2,3,,13,12.2,2.2,22.2,66,38,93,0,8.3,30.07
2016,3,10,Cuyama,Cuyama,2,2,,12,14.7,4.4,25,60,29,91,0,10,30.05
2016,3,11,Cuyama,Cuyama,2,5,,28,10.6,5.6,15.6,65,40,89,0.56,7.2,29.98
2016,3,12,Cuyama,Cuyama,2,5,,18,8.4,1.7,15,75,53,96,0,5.6,30.16
2016,3,13,Cuyama,Cuyama,2,2,,16,9.7,3.3,16.1,79,63,95,0,8.9,30.16
2016,3,14,Cuyama,Cuyama,2,5,,20,13.1,8.3,17.8,74,52,96,0,11.1,30.13
2016,3,15,Cuyama,Cuyama,2,3,,13,10.3,4.4,16.1,70,51,88,0,6.7,30.05
2016,3,16,Cuyama,Cuyama,2,2,,13,12,2.8,21.1,69,44,93,0,6.7,29.96
2016,3,17,Cuyama,Cuyama,2,2,,12,15.3,3.9,26.7,58,26,90,0,9.4,29.9
2016,3,18,Cuyama,Cuyama,2,2,,9,15.9,5.6,26.1,57,24,90,0,10.6,29.96
2016,3,19,Cuyama,Cuyama,2,1,,13,15.6,5.6,25.6,60,31,88,0,11.1,30.03
2016,3,20,Cuyama,Cuyama,2,2,,14,15,5.6,24.4,60,29,91,0,10,30.09
2016,3,21,Cuyama,Cuyama,2,3,,17,11.4,3.9,18.9,68,43,93,0,8.9,30.13
2016,3,22,Cuyama,Cuyama,2,10,,22,10,4.4,15.6,60,26,94,0,5,30.12
2016,3,23,Cuyama,Cuyama,2,6,,16,10.6,2.8,18.3,59,30,87,0,2.8,30.18
2016,3,24,Cuyama,Cuyama,2,4,,20,11.2,1.7,20.6,57,27,87,0,5,30.11
2016,3,25,Cuyama,Cuyama,2,5,,21,12.8,3.9,21.7,58,29,87,0,7.2,29.93
2016,3,26,Cuyama,Cuyama,2,5,,20,13.1,3.9,22.2,59,27,90,0,7.8,29.9
2016,3,27,Cuyama,Cuyama,2,3,,18,14.2,4.4,23.9,54,28,80,0,8.9,30.02
2016,3,28,Cuyama,Cuyama,2,7,,26,8.4,1.7,15,65,37,92,0,4.4,29.94
2016,3,29,Cuyama,Cuyama,2,4,,17,7,-1.1,15,58,27,88,0,3.3,29.92
2016,3,30,Cuyama,Cuyama,2,4,,17,8.1,-0.6,16.7,59,28,89,0,3.3,29.98
2016,3,31,Cuyama,Cuyama,2,4,,21,11.1,1.1,21.1,54,26,82,0,5,30.08
2016,4,1,Cuyama,Cuyama,2,2,,16,13.6,3.3,23.9,58,30,86,0,7.2,30.12
